dataset_kind,dataset_id,dataset_slug,dataset_name,country_code,country_name,disease_id,disease_name_en,disease_name_zh,category,date,year_month,cases,weekly_equiv_cases,deaths,incidence_rate_per_100k,incidence_rate_source,mortality_rate,coverage_start,coverage_end,generated_at,primary_source_scope,primary_source_label,primary_source_url,primary_source_type,source_scopes,source_labels,source_urls,source_types
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2024-07-27,2024-07,63,63.0,0,0.01823831902033964,wpp_computed,,2014-01-18,2024-12-28,2026-04-01T00:00:00+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2024-08-03,2024-08,56,56.0,0,0.01621183912919079,wpp_computed,,2014-01-18,2024-12-28,2026-04-01T00:00:00+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2024-08-10,2024-08,54,54.0,0,0.01563284487457683,wpp_computed,,2014-01-18,2024-12-28,2026-04-01T00:00:00+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2024-08-17,2024-08,56,56.0,0,0.01621183912919079,wpp_computed,,2014-01-18,2024-12-28,2026-04-01T00:00:00+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2024-08-24,2024-08,44,44.0,0,0.012737873601507048,wpp_computed,,2014-01-18,2024-12-28,2026-04-01T00:00:00+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2024-08-31,2024-08,56,56.0,0,0.01621183912919079,wpp_computed,,2014-01-18,2024-12-28,2026-04-01T00:00:00+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2024-09-07,2024-09,41,41.0,0,0.011869382219586113,wpp_computed,,2014-01-18,2024-12-28,2026-04-01T00:00:00+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2024-09-14,2024-09,25,25.0,0,0.007237428182674459,wpp_computed,,2014-01-18,2024-12-28,2026-04-01T00:00:00+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2024-09-21,2024-09,37,37.0,0,0.010711393710358199,wpp_computed,,2014-01-18,2024-12-28,2026-04-01T00:00:00+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2024-09-28,2024-09,20,20.0,0,0.005789942546139568,wpp_computed,,2014-01-18,2024-12-28,2026-04-01T00:00:00+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2024-10-05,2024-10,27,27.0,0,0.007816422437288416,wpp_computed,,2014-01-18,2024-12-28,2026-04-01T00:00:00+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2024-10-12,2024-10,29,29.000000000000004,0,0.008395416691902373,wpp_computed,,2014-01-18,2024-12-28,2026-04-01T00:00:00+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2024-10-19,2024-10,21,21.0,0,0.006079439673446546,wpp_computed,,2014-01-18,2024-12-28,2026-04-01T00:00:00+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2024-10-26,2024-10,37,37.0,0,0.010711393710358199,wpp_computed,,2014-01-18,2024-12-28,2026-04-01T00:00:00+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2024-11-02,2024-11,17,17.0,0,0.004921451164218632,wpp_computed,,2014-01-18,2024-12-28,2026-04-01T00:00:00+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2024-11-09,2024-11,14,14.0,0,0.004052959782297697,wpp_computed,,2014-01-18,2024-12-28,2026-04-01T00:00:00+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2024-11-16,2024-11,10,10.0,0,0.002894971273069784,wpp_computed,,2014-01-18,2024-12-28,2026-04-01T00:00:00+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2024-11-23,2024-11,15,15.0,0,0.004342456909604675,wpp_computed,,2014-01-18,2024-12-28,2026-04-01T00:00:00+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2024-11-30,2024-11,14,14.0,0,0.004052959782297697,wpp_computed,,2014-01-18,2024-12-28,2026-04-01T00:00:00+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2024-12-07,2024-12,16,16.0,0,0.004631954036911654,wpp_computed,,2014-01-18,2024-12-28,2026-04-01T00:00:00+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2024-12-14,2024-12,6,6.0,0,0.0017369827638418702,wpp_computed,,2014-01-18,2024-12-28,2026-04-01T00:00:00+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2024-12-21,2024-12,7,7.0,0,0.0020264798911488486,wpp_computed,,2014-01-18,2024-12-28,2026-04-01T00:00:00+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
disease,D090,babesiosis,Babesiosis,US,United States,D090,Babesiosis,巴贝西虫病,Parasitic,2024-12-28,2024-12,6,6.0,0,0.0017369827638418702,wpp_computed,,2014-01-18,2024-12-28,2026-04-01T00:00:00+00:00,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api,nndss_api,US CDC NNDSS,https://data.cdc.gov/browse?category=NNDSS,api
