dataset_kind,dataset_id,dataset_slug,dataset_name,country_code,country_name,disease_id,disease_name_en,disease_name_zh,category,date,year_month,cases,weekly_equiv_cases,deaths,incidence_rate_per_100k,incidence_rate_source,mortality_rate,coverage_start,coverage_end,generated_at,primary_source_scope,primary_source_label,primary_source_url,primary_source_type,source_scopes,source_labels,source_urls,source_types
disease,D007,hepatitis-a,Hepatitis A,NZ,New Zealand,D007,Hepatitis A,甲型肝炎,Viral,2016-10-01,2016-10,2,0.4666666666666667,0,0.04241988474517314,wpp_computed,,2016-01-01,2026-04-01,2026-05-23T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D007,hepatitis-a,Hepatitis A,NZ,New Zealand,D007,Hepatitis A,甲型肝炎,Viral,2016-11-01,2016-11,3,0.6774193548387096,0,0.06362982711775972,wpp_computed,,2016-01-01,2026-04-01,2026-05-23T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D007,hepatitis-a,Hepatitis A,NZ,New Zealand,D007,Hepatitis A,甲型肝炎,Viral,2016-12-01,2016-12,4,0.9333333333333333,0,0.08483976949034629,wpp_computed,,2016-01-01,2026-04-01,2026-05-23T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D007,hepatitis-a,Hepatitis A,NZ,New Zealand,D007,Hepatitis A,甲型肝炎,Viral,2017-01-01,2017-01,7,1.5806451612903225,0,0.14544694443500772,wpp_computed,,2016-01-01,2026-04-01,2026-05-23T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D007,hepatitis-a,Hepatitis A,NZ,New Zealand,D007,Hepatitis A,甲型肝炎,Viral,2017-02-01,2017-02,10,2.258064516129032,0,0.20778134919286817,wpp_computed,,2016-01-01,2026-04-01,2026-05-23T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D007,hepatitis-a,Hepatitis A,NZ,New Zealand,D007,Hepatitis A,甲型肝炎,Viral,2017-03-01,2017-03,2,0.5,0,0.041556269838573634,wpp_computed,,2016-01-01,2026-04-01,2026-05-23T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D007,hepatitis-a,Hepatitis A,NZ,New Zealand,D007,Hepatitis A,甲型肝炎,Viral,2017-04-01,2017-04,2,0.45161290322580644,0,0.041556269838573634,wpp_computed,,2016-01-01,2026-04-01,2026-05-23T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D007,hepatitis-a,Hepatitis A,NZ,New Zealand,D007,Hepatitis A,甲型肝炎,Viral,2017-05-01,2017-05,1,0.23333333333333334,0,0.020778134919286817,wpp_computed,,2016-01-01,2026-04-01,2026-05-23T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D007,hepatitis-a,Hepatitis A,NZ,New Zealand,D007,Hepatitis A,甲型肝炎,Viral,2017-06-01,2017-06,0,0.0,0,0.0,wpp_computed,,2016-01-01,2026-04-01,2026-05-23T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D007,hepatitis-a,Hepatitis A,NZ,New Zealand,D007,Hepatitis A,甲型肝炎,Viral,2017-07-01,2017-07,1,0.23333333333333334,0,0.020778134919286817,wpp_computed,,2016-01-01,2026-04-01,2026-05-23T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D007,hepatitis-a,Hepatitis A,NZ,New Zealand,D007,Hepatitis A,甲型肝炎,Viral,2017-08-01,2017-08,5,1.129032258064516,0,0.10389067459643408,wpp_computed,,2016-01-01,2026-04-01,2026-05-23T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D007,hepatitis-a,Hepatitis A,NZ,New Zealand,D007,Hepatitis A,甲型肝炎,Viral,2017-09-01,2017-09,2,0.45161290322580644,0,0.041556269838573634,wpp_computed,,2016-01-01,2026-04-01,2026-05-23T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D007,hepatitis-a,Hepatitis A,NZ,New Zealand,D007,Hepatitis A,甲型肝炎,Viral,2017-10-01,2017-10,8,1.8666666666666667,0,0.16622507935429454,wpp_computed,,2016-01-01,2026-04-01,2026-05-23T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D007,hepatitis-a,Hepatitis A,NZ,New Zealand,D007,Hepatitis A,甲型肝炎,Viral,2017-11-01,2017-11,10,2.258064516129032,0,0.20778134919286817,wpp_computed,,2016-01-01,2026-04-01,2026-05-23T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D007,hepatitis-a,Hepatitis A,NZ,New Zealand,D007,Hepatitis A,甲型肝炎,Viral,2017-12-01,2017-12,10,2.333333333333333,0,0.20778134919286817,wpp_computed,,2016-01-01,2026-04-01,2026-05-23T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D007,hepatitis-a,Hepatitis A,NZ,New Zealand,D007,Hepatitis A,甲型肝炎,Viral,2018-01-01,2018-01,6,1.3548387096774193,0,0.12242781706917191,wpp_computed,,2016-01-01,2026-04-01,2026-05-23T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D007,hepatitis-a,Hepatitis A,NZ,New Zealand,D007,Hepatitis A,甲型肝炎,Viral,2018-02-01,2018-02,58,13.096774193548386,0,1.1834688983353285,wpp_computed,,2016-01-01,2026-04-01,2026-05-23T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D007,hepatitis-a,Hepatitis A,NZ,New Zealand,D007,Hepatitis A,甲型肝炎,Viral,2018-03-01,2018-03,9,2.25,0,0.18364172560375788,wpp_computed,,2016-01-01,2026-04-01,2026-05-23T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D007,hepatitis-a,Hepatitis A,NZ,New Zealand,D007,Hepatitis A,甲型肝炎,Viral,2018-04-01,2018-04,10,2.258064516129032,0,0.2040463617819532,wpp_computed,,2016-01-01,2026-04-01,2026-05-23T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D007,hepatitis-a,Hepatitis A,NZ,New Zealand,D007,Hepatitis A,甲型肝炎,Viral,2018-05-01,2018-05,0,0.0,0,0.0,wpp_computed,,2016-01-01,2026-04-01,2026-05-23T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D007,hepatitis-a,Hepatitis A,NZ,New Zealand,D007,Hepatitis A,甲型肝炎,Viral,2018-06-01,2018-06,4,0.9032258064516129,0,0.08161854471278128,wpp_computed,,2016-01-01,2026-04-01,2026-05-23T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D007,hepatitis-a,Hepatitis A,NZ,New Zealand,D007,Hepatitis A,甲型肝炎,Viral,2018-07-01,2018-07,4,0.9333333333333333,0,0.08161854471278128,wpp_computed,,2016-01-01,2026-04-01,2026-05-23T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D007,hepatitis-a,Hepatitis A,NZ,New Zealand,D007,Hepatitis A,甲型肝炎,Viral,2018-08-01,2018-08,5,1.129032258064516,0,0.1020231808909766,wpp_computed,,2016-01-01,2026-04-01,2026-05-23T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D007,hepatitis-a,Hepatitis A,NZ,New Zealand,D007,Hepatitis A,甲型肝炎,Viral,2018-09-01,2018-09,3,0.6774193548387096,0,0.061213908534585956,wpp_computed,,2016-01-01,2026-04-01,2026-05-23T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D007,hepatitis-a,Hepatitis A,NZ,New Zealand,D007,Hepatitis A,甲型肝炎,Viral,2018-10-01,2018-10,9,2.1,0,0.18364172560375788,wpp_computed,,2016-01-01,2026-04-01,2026-05-23T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D007,hepatitis-a,Hepatitis A,NZ,New Zealand,D007,Hepatitis A,甲型肝炎,Viral,2018-11-01,2018-11,5,1.129032258064516,0,0.1020231808909766,wpp_computed,,2016-01-01,2026-04-01,2026-05-23T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D007,hepatitis-a,Hepatitis A,NZ,New Zealand,D007,Hepatitis A,甲型肝炎,Viral,2018-12-01,2018-12,4,0.9333333333333333,0,0.08161854471278128,wpp_computed,,2016-01-01,2026-04-01,2026-05-23T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D007,hepatitis-a,Hepatitis A,NZ,New Zealand,D007,Hepatitis A,甲型肝炎,Viral,2019-01-01,2019-01,5,1.129032258064516,0,0.10021240018218615,wpp_computed,,2016-01-01,2026-04-01,2026-05-23T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D007,hepatitis-a,Hepatitis A,NZ,New Zealand,D007,Hepatitis A,甲型肝炎,Viral,2019-02-01,2019-02,15,3.3870967741935485,0,0.30063720054655846,wpp_computed,,2016-01-01,2026-04-01,2026-05-23T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D007,hepatitis-a,Hepatitis A,NZ,New Zealand,D007,Hepatitis A,甲型肝炎,Viral,2019-03-01,2019-03,9,2.25,0,0.18038232032793505,wpp_computed,,2016-01-01,2026-04-01,2026-05-23T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D007,hepatitis-a,Hepatitis A,NZ,New Zealand,D007,Hepatitis A,甲型肝炎,Viral,2019-04-01,2019-04,7,1.5806451612903225,0,0.1402973602550606,wpp_computed,,2016-01-01,2026-04-01,2026-05-23T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D007,hepatitis-a,Hepatitis A,NZ,New Zealand,D007,Hepatitis A,甲型肝炎,Viral,2019-05-01,2019-05,3,0.7000000000000001,0,0.06012744010931168,wpp_computed,,2016-01-01,2026-04-01,2026-05-23T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D007,hepatitis-a,Hepatitis A,NZ,New Zealand,D007,Hepatitis A,甲型肝炎,Viral,2019-06-01,2019-06,4,0.9032258064516129,0,0.0801699201457489,wpp_computed,,2016-01-01,2026-04-01,2026-05-23T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D007,hepatitis-a,Hepatitis A,NZ,New Zealand,D007,Hepatitis A,甲型肝炎,Viral,2019-07-01,2019-07,1,0.23333333333333334,0,0.020042480036437226,wpp_computed,,2016-01-01,2026-04-01,2026-05-23T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D007,hepatitis-a,Hepatitis A,NZ,New Zealand,D007,Hepatitis A,甲型肝炎,Viral,2019-08-01,2019-08,4,0.9032258064516129,0,0.0801699201457489,wpp_computed,,2016-01-01,2026-04-01,2026-05-23T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D007,hepatitis-a,Hepatitis A,NZ,New Zealand,D007,Hepatitis A,甲型肝炎,Viral,2019-09-01,2019-09,5,1.129032258064516,0,0.10021240018218615,wpp_computed,,2016-01-01,2026-04-01,2026-05-23T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D007,hepatitis-a,Hepatitis A,NZ,New Zealand,D007,Hepatitis A,甲型肝炎,Viral,2019-10-01,2019-10,4,0.9333333333333333,0,0.0801699201457489,wpp_computed,,2016-01-01,2026-04-01,2026-05-23T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D007,hepatitis-a,Hepatitis A,NZ,New Zealand,D007,Hepatitis A,甲型肝炎,Viral,2019-11-01,2019-11,3,0.6774193548387096,0,0.06012744010931168,wpp_computed,,2016-01-01,2026-04-01,2026-05-23T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D007,hepatitis-a,Hepatitis A,NZ,New Zealand,D007,Hepatitis A,甲型肝炎,Viral,2019-12-01,2019-12,4,0.9333333333333333,0,0.0801699201457489,wpp_computed,,2016-01-01,2026-04-01,2026-05-23T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D007,hepatitis-a,Hepatitis A,NZ,New Zealand,D007,Hepatitis A,甲型肝炎,Viral,2020-01-01,2020-01,4,0.9032258064516129,0,0.07889709747440528,wpp_computed,,2016-01-01,2026-04-01,2026-05-23T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D007,hepatitis-a,Hepatitis A,NZ,New Zealand,D007,Hepatitis A,甲型肝炎,Viral,2020-02-01,2020-02,6,1.3548387096774193,0,0.11834564621160794,wpp_computed,,2016-01-01,2026-04-01,2026-05-23T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D007,hepatitis-a,Hepatitis A,NZ,New Zealand,D007,Hepatitis A,甲型肝炎,Viral,2020-03-01,2020-03,5,1.206896551724138,0,0.09862137184300661,wpp_computed,,2016-01-01,2026-04-01,2026-05-23T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D007,hepatitis-a,Hepatitis A,NZ,New Zealand,D007,Hepatitis A,甲型肝炎,Viral,2020-04-01,2020-04,1,0.22580645161290322,0,0.01972427436860132,wpp_computed,,2016-01-01,2026-04-01,2026-05-23T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D007,hepatitis-a,Hepatitis A,NZ,New Zealand,D007,Hepatitis A,甲型肝炎,Viral,2020-05-01,2020-05,2,0.4666666666666667,0,0.03944854873720264,wpp_computed,,2016-01-01,2026-04-01,2026-05-23T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D007,hepatitis-a,Hepatitis A,NZ,New Zealand,D007,Hepatitis A,甲型肝炎,Viral,2020-06-01,2020-06,0,0.0,0,0.0,wpp_computed,,2016-01-01,2026-04-01,2026-05-23T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D007,hepatitis-a,Hepatitis A,NZ,New Zealand,D007,Hepatitis A,甲型肝炎,Viral,2020-07-01,2020-07,0,0.0,0,0.0,wpp_computed,,2016-01-01,2026-04-01,2026-05-23T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D007,hepatitis-a,Hepatitis A,NZ,New Zealand,D007,Hepatitis A,甲型肝炎,Viral,2020-08-01,2020-08,0,0.0,0,0.0,wpp_computed,,2016-01-01,2026-04-01,2026-05-23T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D007,hepatitis-a,Hepatitis A,NZ,New Zealand,D007,Hepatitis A,甲型肝炎,Viral,2020-09-01,2020-09,3,0.6774193548387096,0,0.05917282310580397,wpp_computed,,2016-01-01,2026-04-01,2026-05-23T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D007,hepatitis-a,Hepatitis A,NZ,New Zealand,D007,Hepatitis A,甲型肝炎,Viral,2020-10-01,2020-10,1,0.23333333333333334,0,0.01972427436860132,wpp_computed,,2016-01-01,2026-04-01,2026-05-23T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D007,hepatitis-a,Hepatitis A,NZ,New Zealand,D007,Hepatitis A,甲型肝炎,Viral,2020-11-01,2020-11,2,0.45161290322580644,0,0.03944854873720264,wpp_computed,,2016-01-01,2026-04-01,2026-05-23T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D007,hepatitis-a,Hepatitis A,NZ,New Zealand,D007,Hepatitis A,甲型肝炎,Viral,2020-12-01,2020-12,3,0.7000000000000001,0,0.05917282310580397,wpp_computed,,2016-01-01,2026-04-01,2026-05-23T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D007,hepatitis-a,Hepatitis A,NZ,New Zealand,D007,Hepatitis A,甲型肝炎,Viral,2021-01-01,2021-01,2,0.45161290322580644,0,0.039156594366951916,wpp_computed,,2016-01-01,2026-04-01,2026-05-23T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D007,hepatitis-a,Hepatitis A,NZ,New Zealand,D007,Hepatitis A,甲型肝炎,Viral,2021-02-01,2021-02,1,0.22580645161290322,0,0.019578297183475958,wpp_computed,,2016-01-01,2026-04-01,2026-05-23T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D007,hepatitis-a,Hepatitis A,NZ,New Zealand,D007,Hepatitis A,甲型肝炎,Viral,2021-03-01,2021-03,1,0.25,0,0.019578297183475958,wpp_computed,,2016-01-01,2026-04-01,2026-05-23T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D007,hepatitis-a,Hepatitis A,NZ,New Zealand,D007,Hepatitis A,甲型肝炎,Viral,2021-04-01,2021-04,0,0.0,0,0.0,wpp_computed,,2016-01-01,2026-04-01,2026-05-23T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
disease,D007,hepatitis-a,Hepatitis A,NZ,New Zealand,D007,Hepatitis A,甲型肝炎,Viral,2021-05-01,2021-05,0,0.0,0,0.0,wpp_computed,,2016-01-01,2026-04-01,2026-05-23T00:00:00+00:00,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web,phf_monthly,phf_monthly,https://www.phfscience.nz/digital-library/,web
